State,value,Analog,Category,
CA_Solano,CA_Tulare,good analog,Speciality Crop,
CA_Solano,CA_Fresno,good analog,Speciality Crop,
CA_Solano,CA_Riverside,good analog,Speciality Crop,
CA_Solano,CA_Merced,good analog,Speciality Crop,
CA_Solano,CA_Kings,good analog,Speciality Crop,
CA_Solano,CA_Yolo,good analog,Speciality Crop,
CA_Solano,CA_Yuba,good analog,Speciality Crop,
CA_Solano,CA_Sutter,good analog,Speciality Crop,
CA_Solano,CA_Glenn,good analog,Speciality Crop,
CA_Sonoma,CA_Ventura,good analog,Speciality Crop,
CA_Sonoma,CA_Contra Costa,good analog,Speciality Crop,
CA_Sonoma,CA_San Diego,good analog,Speciality Crop,
CA_Sonoma,CA_Napa,good analog,Speciality Crop,
CA_Sonoma,CA_Alameda,good analog,Speciality Crop,
CA_Sonoma,CA_Santa Clara,good analog,Speciality Crop,
CA_Sonoma,CA_Solano,good analog,Speciality Crop,
CA_Stanislaus,CA_Kern,good analog,Speciality Crop,
CA_Stanislaus,CA_Kings,good analog,Speciality Crop,
CA_Stanislaus,CA_Tulare,good analog,Speciality Crop,
CA_Stanislaus,CA_Riverside,good analog,Speciality Crop,
CA_Stanislaus,CA_Fresno,good analog,Speciality Crop,
CA_Stanislaus,CA_San Bernardino,good analog,Speciality Crop,
CA_Stanislaus,CA_Madera,good analog,Speciality Crop,
CA_Sutter,CA_Tulare,good analog,Speciality Crop,
CA_Sutter,CA_Kern,good analog,Speciality Crop,
CA_Sutter,CA_Kings,good analog,Speciality Crop,
CA_Sutter,CA_San Bernardino,good analog,Speciality Crop,
CA_Sutter,CA_Riverside,good analog,Speciality Crop,
CA_Sutter,CA_Fresno,good analog,Speciality Crop,
CA_Sutter,NV_Clark,good analog,Non Speciality Crop,
CA_Sutter,CA_Madera,good analog,Speciality Crop,
CA_Tehama,CA_Tulare,good analog,Speciality Crop,
CA_Tehama,CA_San Bernardino,good analog,Speciality Crop,
CA_Tehama,CA_Kern,good analog,Speciality Crop,
CA_Tehama,CA_Kings,good analog,Speciality Crop,
CA_Tehama,NV_Clark,good analog,Non Speciality Crop,
CA_Tehama,CA_Glenn,good analog,Speciality Crop,
CA_Tehama,CA_Tehama,good analog,Speciality Crop,
CA_Tehama,CA_Butte,good analog,Speciality Crop,
CA_Tulare,CA_Riverside,good analog,Speciality Crop,
CA_Tulare,CA_San Bernardino,good analog,Speciality Crop,
CA_Tulare,NV_Clark,good analog,Non Speciality Crop,
CA_Tulare,CA_Kern,good analog,Speciality Crop,
CA_Tulare,AZ_Pima,good analog,Non Speciality Crop,
CA_Tulare,CA_Tulare,good analog,Speciality Crop,
CA_Tulare,TX_Val Verde,good analog,Non Speciality Crop,
CA_Tulare,CA_Kings,good analog,Speciality Crop,
CA_Ventura,CA_Ventura,good analog,Speciality Crop,
CA_Ventura,CA_San Diego,good analog,Speciality Crop,
CA_Ventura,CA_Orange,good analog,Speciality Crop,
CA_Ventura,CA_Contra Costa,good analog,Speciality Crop,
CA_Yolo,CA_Tulare,good analog,Speciality Crop,
CA_Yolo,CA_Kings,good analog,Speciality Crop,
CA_Yolo,CA_Kern,good analog,Speciality Crop,
CA_Yolo,CA_Fresno,good analog,Speciality Crop,
CA_Yolo,CA_Riverside,good analog,Speciality Crop,
CA_Yolo,CA_San Bernardino,good analog,Speciality Crop,
CA_Yolo,CA_Glenn,good analog,Speciality Crop,
CA_Yolo,CA_Madera,good analog,Speciality Crop,
CA_Yuba,CA_Tulare,good analog,Speciality Crop,
CA_Yuba,CA_Kern,good analog,Speciality Crop,
CA_Yuba,CA_Riverside,good analog,Speciality Crop,
CA_Yuba,CA_Kings,good analog,Speciality Crop,
CA_Yuba,CA_San Bernardino,good analog,Speciality Crop,
CA_Yuba,CA_Fresno,good analog,Speciality Crop,
CA_Yuba,NV_Clark,good analog,Non Speciality Crop,
CA_Yuba,CA_Yuba,good analog,Speciality Crop,
CA_Yuba,CA_Glenn,good analog,Speciality Crop,
CO_Alamosa,CO_Garfield,good analog,Non Speciality Crop,
CO_Alamosa,CO_Dolores,good analog,Non Speciality Crop,
CO_Alamosa,UT_San Juan,good analog,Non Speciality Crop,
CO_Alamosa,CO_Montezuma,good analog,Non Speciality Crop,
CO_Alamosa,CO_Rio Blanco,good analog,Non Speciality Crop,
CO_Alamosa,NM_Catron,good analog,Non Speciality Crop,
CO_Alamosa,UT_Emery,good analog,Non Speciality Crop,
CO_Alamosa,NM_Rio Arriba,good analog,Non Speciality Crop,
CO_Alamosa,CO_San Miguel,good analog,Non Speciality Crop,
CO_Alamosa,UT_Sanpete,good analog,Non Speciality Crop,
CO_Boulder,KS_Grant,good analog,Speciality Crop,
CO_Boulder,KS_Finney,good analog,Non Speciality Crop,
CO_Boulder,KS_Morton,good analog,Non Speciality Crop,
CO_Boulder,KS_Lane,good analog,Non Speciality Crop,
CO_Boulder,KS_Stevens,good analog,Non Speciality Crop,
CO_Boulder,KS_Seward,good analog,Non Speciality Crop,
CO_Boulder,KS_Kearny,good analog,Non Speciality Crop,
CO_Boulder,KS_Ness,good analog,Non Speciality Crop,
CO_Boulder,KS_Haskell,good analog,Non Speciality Crop,
CO_Boulder,KS_Stanton,good analog,Non Speciality Crop,
CO_Costilla,CO_Garfield,good analog,Non Speciality Crop,
CO_Costilla,NM_Rio Arriba,good analog,Non Speciality Crop,
CO_Costilla,CA_Mono,good analog,Non Speciality Crop,
CO_Costilla,NM_Catron,good analog,Non Speciality Crop,
CO_Costilla,NV_Douglas,good analog,Non Speciality Crop,
CO_Costilla,CO_Dolores,good analog,Non Speciality Crop,
CO_Costilla,CO_San Miguel,good analog,Non Speciality Crop,
CO_Costilla,NM_Cibola,good analog,Non Speciality Crop,
CO_Costilla,NM_Colfax,good analog,Non Speciality Crop,
CO_Costilla,NM_Taos,good analog,Non Speciality Crop,
CO_Delta,UT_Grand,good analog,Non Speciality Crop,
CO_Delta,AZ_Coconino,good analog,Non Speciality Crop,
CO_Delta,UT_Salt Lake,good analog,Non Speciality Crop,
CO_Delta,UT_Davis,good analog,Speciality Crop,
CO_Delta,CO_Mesa,good analog,Speciality Crop,
CO_Delta,ID_Canyon,good analog,Speciality Crop,
CO_Delta,UT_Washington,good analog,Non Speciality Crop,
CO_Delta,ID_Gem,good analog,Non Speciality Crop,
CO_Delta,KS_Kearny,good analog,Non Speciality Crop,
CO_Delta,AZ_Navajo,good analog,Non Speciality Crop,
CO_Mesa,AZ_Coconino,good analog,Non Speciality Crop,
CO_Mesa,UT_Grand,good analog,Non Speciality Crop,
CO_Mesa,NM_Valencia,good analog,Speciality Crop,
CO_Mesa,CA_Inyo,good analog,Non Speciality Crop,
CO_Mesa,AZ_Navajo,good analog,Non Speciality Crop,
CO_Mesa,NV_Churchill,good analog,Non Speciality Crop,
CO_Mesa,NM_San Juan,good analog,Speciality Crop,
CO_Mesa,UT_Washington,good analog,Non Speciality Crop,
CO_Mesa,NV_Lincoln,good analog,Non Speciality Crop,
CO_Mesa,ID_Canyon,good analog,Speciality Crop,
CO_Montrose,AZ_Coconino,good analog,Non Speciality Crop,
CO_Montrose,UT_Grand,good analog,Non Speciality Crop,
CO_Montrose,NM_San Juan,good analog,Speciality Crop,
CO_Montrose,AZ_Navajo,good analog,Non Speciality Crop,
CO_Montrose,ID_Canyon,good analog,Speciality Crop,
CO_Montrose,CO_Mesa,good analog,Speciality Crop,
CO_Montrose,NM_Valencia,good analog,Speciality Crop,
CO_Montrose,UT_Davis,good analog,Speciality Crop,
CO_Montrose,NV_Churchill,good analog,Non Speciality Crop,
CO_Montrose,CO_Otero,good analog,Speciality Crop,
CO_Otero,OK_Beaver,good analog,Non Speciality Crop,
CO_Otero,TX_Hansford,good analog,Non Speciality Crop,
CO_Otero,OK_Harper,good analog,Non Speciality Crop,
CO_Otero,TX_Roberts,good analog,Non Speciality Crop,
CO_Otero,TX_Hutchinson,good analog,Non Speciality Crop,
CO_Otero,OK_Texas,good analog,Non Speciality Crop,
CO_Otero,TX_Hemphill,good analog,Non Speciality Crop,
CO_Otero,KS_Seward,good analog,Non Speciality Crop,
CO_Otero,KS_Stevens,good analog,Non Speciality Crop,
CO_Otero,TX_Ochiltree,good analog,Non Speciality Crop,
CO_Pueblo,OK_Texas,good analog,Non Speciality Crop,
CO_Pueblo,TX_Hansford,good analog,Non Speciality Crop,
CO_Pueblo,KS_Seward,good analog,Non Speciality Crop,
CO_Pueblo,OK_Beaver,good analog,Non Speciality Crop,
CO_Pueblo,KS_Stevens,good analog,Non Speciality Crop,
CO_Pueblo,KS_Morton,good analog,Non Speciality Crop,
CO_Pueblo,TX_Hutchinson,good analog,Non Speciality Crop,
CO_Pueblo,OK_Cimarron,good analog,Non Speciality Crop,
CO_Pueblo,KS_Stanton,good analog,Non Speciality Crop,
CO_Pueblo,TX_Sherman,good analog,Non Speciality Crop,
CO_Rio Grande,NM_Rio Arriba,good analog,Non Speciality Crop,
CO_Rio Grande,CO_San Miguel,good analog,Non Speciality Crop,
CO_Rio Grande,CO_Garfield,good analog,Non Speciality Crop,
CO_Rio Grande,CA_Mono,good analog,Non Speciality Crop,
CO_Rio Grande,NM_Cibola,good analog,Non Speciality Crop,
CO_Rio Grande,CO_Dolores,good analog,Non Speciality Crop,
CO_Rio Grande,WY_Fremont,good analog,Non Speciality Crop,
CO_Rio Grande,NM_Taos,good analog,Non Speciality Crop,
CO_Rio Grande,NM_Catron,good analog,Non Speciality Crop,
CO_Rio Grande,NV_Douglas,good analog,Non Speciality Crop,
CO_Saguache,NM_Taos,good analog,Non Speciality Crop,
CO_Saguache,NM_Colfax,good analog,Non Speciality Crop,
CO_Saguache,NM_Rio Arriba,good analog,Non Speciality Crop,
CO_Saguache,CO_Ouray,good analog,Non Speciality Crop,
CO_Saguache,CO_El Paso,good analog,Non Speciality Crop,
CO_Saguache,CO_Costilla,good analog,Speciality Crop,
CO_Saguache,CO_Conejos,good analog,Non Speciality Crop,
CO_Saguache,CO_Alamosa,good analog,Speciality Crop,
CO_Saguache,CO_San Miguel,good analog,Non Speciality Crop,
CO_Saguache,NY_Steuben,good analog,Speciality Crop,
CO_Weld,KS_Kearny,good analog,Non Speciality Crop,
CO_Weld,KS_Grant,good analog,Speciality Crop,
CO_Weld,KS_Morton,good analog,Non Speciality Crop,
CO_Weld,CO_Prowers,good analog,Non Speciality Crop,
CO_Weld,KS_Scott,good analog,Non Speciality Crop,
CO_Weld,KS_Haskell,good analog,Non Speciality Crop,
CO_Weld,KS_Stanton,good analog,Non Speciality Crop,
CO_Weld,CO_Bent,good analog,Non Speciality Crop,
CO_Weld,KS_Wichita,good analog,Non Speciality Crop,
CO_Weld,KS_Trego,good analog,Non Speciality Crop,
CO_Yuma,KS_Seward,good analog,Non Speciality Crop,
CO_Yuma,KS_Meade,good analog,Non Speciality Crop,
CO_Yuma,OK_Texas,good analog,Non Speciality Crop,
CO_Yuma,KS_Stevens,good analog,Non Speciality Crop,
CO_Yuma,KS_Grant,good analog,Speciality Crop,
CO_Yuma,KS_Morton,good analog,Non Speciality Crop,
CO_Yuma,OK_Beaver,good analog,Non Speciality Crop,
CO_Yuma,KS_Ness,good analog,Non Speciality Crop,
CO_Yuma,KS_Scott,good analog,Non Speciality Crop,
CO_Yuma,KS_Rooks,good analog,Non Speciality Crop,
CT_Hartford,NJ_Burlington,good analog,Speciality Crop,
CT_Hartford,NJ_Salem,good analog,Speciality Crop,
CT_Hartford,NJ_Gloucester,good analog,Speciality Crop,
CT_Hartford,MD_Talbot,good analog,Non Speciality Crop,
CT_Hartford,PA_Montgomery,good analog,Non Speciality Crop,
CT_Hartford,OR_Josephine,good analog,Speciality Crop,
CT_Hartford,UT_Davis,good analog,Speciality Crop,
CT_Litchfield,PA_Montgomery,good analog,Non Speciality Crop,
CT_Litchfield,NJ_Mercer,good analog,Speciality Crop,
CT_Litchfield,NJ_Monmouth,good analog,Speciality Crop,
CT_Litchfield,NJ_Burlington,good analog,Speciality Crop,
CT_New Haven,MD_Anne Arundel,good analog,Non Speciality Crop,
CT_New Haven,DE_Kent,good analog,Speciality Crop,
CT_New Haven,DE_New Castle,good analog,Non Speciality Crop,
CT_New Haven,NJ_Gloucester,good analog,Speciality Crop,
CT_New Haven,MD_Saint Mary's,good analog,Non Speciality Crop,
CT_New Haven,MD_Calvert,good analog,Non Speciality Crop,
CT_New Haven,NJ_Salem,good analog,Speciality Crop,
CT_New Haven,MD_Talbot,good analog,Non Speciality Crop,
CT_New Haven,MD_Somerset,good analog,Non Speciality Crop,
CT_New Haven,MD_Worcester,good analog,Speciality Crop,
CT_Tolland,PA_Montgomery,good analog,Non Speciality Crop,
CT_Tolland,NJ_Somerset,good analog,Non Speciality Crop,
CT_Tolland,PA_Cumberland,good analog,Speciality Crop,
CT_Tolland,NJ_Burlington,good analog,Speciality Crop,
CT_Tolland,NJ_Salem,good analog,Speciality Crop,
CT_Tolland,PA_Bucks,good analog,Speciality Crop,
CT_Tolland,NJ_Monmouth,good analog,Speciality Crop,
CT_Tolland,NJ_Mercer,good analog,Speciality Crop,
CT_Tolland,OR_Jackson,good analog,Speciality Crop,
CT_Tolland,CA_Tuolumne,good analog,Non Speciality Crop,
DE_Kent,AR_Jackson,good analog,Non Speciality Crop,
DE_Kent,AR_Prairie,good analog,Non Speciality Crop,
DE_Kent,AR_Woodruff,good analog,Non Speciality Crop,
DE_Kent,AR_Lonoke,good analog,Speciality Crop,
DE_Kent,AR_Pulaski,good analog,Non Speciality Crop,
DE_Kent,VA_Westmoreland,good analog,Speciality Crop,
DE_Kent,VA_Richmond,good analog,Non Speciality Crop,
DE_Kent,AR_White,good analog,Non Speciality Crop,
DE_Kent,AR_Greene,good analog,Non Speciality Crop,
DE_Kent,AR_Craighead,good analog,Non Speciality Crop,
DE_Sussex,AR_Woodruff,good analog,Non Speciality Crop,
DE_Sussex,AR_Prairie,good analog,Non Speciality Crop,
DE_Sussex,AR_Jackson,good analog,Non Speciality Crop,
DE_Sussex,AR_Lonoke,good analog,Speciality Crop,
DE_Sussex,AR_Pulaski,good analog,Non Speciality Crop,
DE_Sussex,AR_Poinsett,good analog,Non Speciality Crop,
DE_Sussex,AR_Jefferson,good analog,Speciality Crop,
DE_Sussex,AR_Arkansas,good analog,Non Speciality Crop,
DE_Sussex,AR_Cleveland,good analog,Non Speciality Crop,
FL_Alachua,TX_Webb,good analog,Non Speciality Crop,
FL_Alachua,TX_Bee,good analog,Non Speciality Crop,
FL_Alachua,TX_Live Oak,good analog,Non Speciality Crop,
FL_Alachua,TX_McMullen,good analog,Non Speciality Crop,
FL_Alachua,TX_Dimmit,good analog,Non Speciality Crop,
FL_Alachua,TX_Goliad,good analog,Non Speciality Crop,
FL_Alachua,TX_Refugio,good analog,Non Speciality Crop,
FL_Alachua,TX_Victoria,good analog,Non Speciality Crop,
FL_Brevard,TX_Hidalgo,good analog,Speciality Crop,
FL_Brevard,TX_Starr,good analog,Non Speciality Crop,
FL_Brevard,FL_Collier,good analog,Speciality Crop,
FL_Brevard,TX_Cameron,good analog,Speciality Crop,
FL_Brevard,TX_Brooks,good analog,Non Speciality Crop,
FL_Brevard,FL_Lee,good analog,Speciality Crop,
FL_Brevard,TX_Willacy,good analog,Speciality Crop,
FL_Brevard,FL_Broward,good analog,Non Speciality Crop,
FL_Brevard,FL_Hendry,good analog,Speciality Crop,
FL_Charlotte,TX_Hidalgo,good analog,Speciality Crop,
FL_Charlotte,TX_Brooks,good analog,Non Speciality Crop,
FL_Charlotte,TX_Cameron,good analog,Speciality Crop,
FL_Charlotte,TX_Starr,good analog,Non Speciality Crop,
FL_Charlotte,TX_Willacy,good analog,Speciality Crop,
FL_Collier,TX_Hidalgo,good analog,Speciality Crop,
FL_Collier,FL_Broward,good analog,Non Speciality Crop,
FL_Columbia,TX_Webb,good analog,Non Speciality Crop,
FL_Columbia,TX_Live Oak,good analog,Non Speciality Crop,
FL_Columbia,TX_Bee,good analog,Non Speciality Crop,
FL_Columbia,TX_McMullen,good analog,Non Speciality Crop,
FL_Columbia,TX_Dimmit,good analog,Non Speciality Crop,
FL_Columbia,TX_Goliad,good analog,Non Speciality Crop,
FL_Columbia,TX_Atascosa,good analog,Speciality Crop,
FL_Columbia,TX_Victoria,good analog,Non Speciality Crop,
FL_Columbia,TX_La Salle,good analog,Non Speciality Crop,
FL_Escambia,TX_Colorado,good analog,Speciality Crop,
FL_Escambia,TX_Liberty,good analog,Non Speciality Crop,
FL_Escambia,TX_Lavaca,good analog,Speciality Crop,
FL_Escambia,TX_Washington,good analog,Speciality Crop,
FL_Escambia,TX_Fayette,good analog,Speciality Crop,
FL_Escambia,TX_Gonzales,good analog,Speciality Crop,
FL_Escambia,FL_Gilchrist,good analog,Speciality Crop,
FL_Gadsden,TX_Lavaca,good analog,Speciality Crop,
FL_Gadsden,TX_Atascosa,good analog,Speciality Crop,
FL_Gadsden,TX_Wilson,good analog,Speciality Crop,
FL_Gadsden,TX_Colorado,good analog,Speciality Crop,
FL_Gadsden,TX_Goliad,good analog,Non Speciality Crop,
FL_Gadsden,TX_Wharton,good analog,Speciality Crop,
FL_Gadsden,TX_McMullen,good analog,Non Speciality Crop,
FL_Gadsden,TX_Frio,good analog,Speciality Crop,
FL_Gadsden,TX_Karnes,good analog,Non Speciality Crop,
FL_Gilchrist,TX_Webb,good analog,Non Speciality Crop,
FL_Gilchrist,TX_Live Oak,good analog,Non Speciality Crop,
FL_Gilchrist,TX_McMullen,good analog,Non Speciality Crop,
FL_Gilchrist,TX_Bee,good analog,Non Speciality Crop,
FL_Gilchrist,TX_Dimmit,good analog,Non Speciality Crop,
FL_Gilchrist,TX_Goliad,good analog,Non Speciality Crop,
FL_Gilchrist,TX_La Salle,good analog,Non Speciality Crop,
FL_Gilchrist,TX_Victoria,good analog,Non Speciality Crop,
FL_Hamilton,TX_Webb,good analog,Non Speciality Crop,
FL_Hamilton,TX_Goliad,good analog,Non Speciality Crop,
FL_Hamilton,TX_Atascosa,good analog,Speciality Crop,
FL_Hamilton,TX_Bee,good analog,Non Speciality Crop,
FL_Hamilton,TX_Live Oak,good analog,Non Speciality Crop,
FL_Hamilton,TX_McMullen,good analog,Non Speciality Crop,
FL_Hamilton,TX_Karnes,good analog,Non Speciality Crop,
FL_Hamilton,TX_Frio,good analog,Speciality Crop,
FL_Hamilton,TX_Maverick,good analog,Speciality Crop,
FL_Hardee,TX_Hidalgo,good analog,Speciality Crop,
FL_Hardee,TX_Cameron,good analog,Speciality Crop,
FL_Hardee,TX_Starr,good analog,Non Speciality Crop,
FL_Hardee,TX_Brooks,good analog,Non Speciality Crop,
FL_Hardee,TX_Willacy,good analog,Speciality Crop,
FL_Hardee,FL_Collier,good analog,Speciality Crop,
FL_Hendry,TX_Hidalgo,good analog,Speciality Crop,
FL_Hendry,TX_Cameron,good analog,Speciality Crop,
FL_Hendry,TX_Starr,good analog,Non Speciality Crop,
FL_Hendry,TX_Willacy,good analog,Speciality Crop,
FL_Hendry,TX_Brooks,good analog,Non Speciality Crop,
FL_Hendry,FL_Collier,good analog,Speciality Crop,
FL_Hernando,TX_Hidalgo,good analog,Speciality Crop,
FL_Hernando,TX_Starr,good analog,Non Speciality Crop,
FL_Hernando,TX_Brooks,good analog,Non Speciality Crop,
FL_Hernando,TX_Webb,good analog,Non Speciality Crop,
FL_Hernando,TX_Cameron,good analog,Speciality Crop,
FL_Highlands,TX_Hidalgo,good analog,Speciality Crop,
FL_Highlands,TX_Cameron,good analog,Speciality Crop,
FL_Highlands,TX_Starr,good analog,Non Speciality Crop,
FL_Highlands,TX_Brooks,good analog,Non Speciality Crop,
FL_Highlands,TX_Willacy,good analog,Speciality Crop,
FL_Highlands,FL_Collier,good analog,Speciality Crop,
FL_Highlands,FL_Broward,good analog,Non Speciality Crop,
FL_Highlands,FL_Lee,good analog,Speciality Crop,
FL_Highlands,FL_Hendry,good analog,Speciality Crop,
FL_Hillsborough,TX_Hidalgo,good analog,Speciality Crop,
FL_Hillsborough,TX_Cameron,good analog,Speciality Crop,
FL_Hillsborough,TX_Brooks,good analog,Non Speciality Crop,
FL_Hillsborough,TX_Starr,good analog,Non Speciality Crop,
FL_Hillsborough,TX_Willacy,good analog,Speciality Crop,
FL_Hillsborough,FL_Collier,good analog,Speciality Crop,
FL_Indian River,TX_Hidalgo,good analog,Speciality Crop,
FL_Indian River,TX_Cameron,good analog,Speciality Crop,
FL_Indian River,FL_Collier,good analog,Speciality Crop,
FL_Indian River,TX_Willacy,good analog,Speciality Crop,
FL_Indian River,TX_Starr,good analog,Non Speciality Crop,
FL_Indian River,FL_Broward,good analog,Non Speciality Crop,
FL_Indian River,FL_Lee,good analog,Speciality Crop,
FL_Indian River,TX_Brooks,good analog,Non Speciality Crop,
FL_Jackson,TX_Lavaca,good analog,Speciality Crop,
FL_Jackson,TX_Wilson,good analog,Speciality Crop,
FL_Jackson,TX_Colorado,good analog,Speciality Crop,
FL_Jackson,TX_Atascosa,good analog,Speciality Crop,
FL_Jackson,TX_Goliad,good analog,Non Speciality Crop,
FL_Jackson,TX_Bexar,good analog,Speciality Crop,
FL_Jackson,TX_McMullen,good analog,Non Speciality Crop,
FL_Jackson,TX_Karnes,good analog,Non Speciality Crop,
FL_Jefferson,TX_Goliad,good analog,Non Speciality Crop,
FL_Jefferson,TX_Atascosa,good analog,Speciality Crop,
FL_Jefferson,TX_Karnes,good analog,Non Speciality Crop,
FL_Jefferson,TX_Frio,good analog,Speciality Crop,
FL_Jefferson,TX_Lavaca,good analog,Speciality Crop,
FL_Jefferson,TX_Webb,good analog,Non Speciality Crop,
FL_Jefferson,TX_McMullen,good analog,Non Speciality Crop,
FL_Jefferson,TX_Bee,good analog,Non Speciality Crop,
FL_Jefferson,TX_Wilson,good analog,Speciality Crop,
FL_Lafayette,TX_Live Oak,good analog,Non Speciality Crop,
FL_Lafayette,TX_Bee,good analog,Non Speciality Crop,
FL_Lafayette,TX_Goliad,good analog,Non Speciality Crop,
FL_Lafayette,TX_McMullen,good analog,Non Speciality Crop,
FL_Lafayette,TX_Webb,good analog,Non Speciality Crop,
FL_Lafayette,TX_Atascosa,good analog,Speciality Crop,
FL_Lafayette,TX_Dimmit,good analog,Non Speciality Crop,
FL_Lafayette,TX_Maverick,good analog,Speciality Crop,
FL_Lafayette,TX_Victoria,good analog,Non Speciality Crop,
FL_Lafayette,TX_La Salle,good analog,Non Speciality Crop,
FL_Lake,TX_Hidalgo,good analog,Speciality Crop,
FL_Lake,TX_Starr,good analog,Non Speciality Crop,
FL_Lake,TX_Brooks,good analog,Non Speciality Crop,
FL_Lake,TX_Webb,good analog,Non Speciality Crop,
FL_Lake,FL_Collier,good analog,Speciality Crop,
FL_Lee,FL_Collier,good analog,Speciality Crop,
FL_Lee,TX_Hidalgo,good analog,Speciality Crop,
FL_Lee,TX_Cameron,good analog,Speciality Crop,
FL_Lee,FL_Broward,good analog,Non Speciality Crop,
FL_Lee,FL_Lee,good analog,Speciality Crop,
FL_Lee,TX_Willacy,good analog,Speciality Crop,
FL_Levy,TX_Webb,good analog,Non Speciality Crop,
FL_Levy,TX_Bee,good analog,Non Speciality Crop,
FL_Levy,TX_Live Oak,good analog,Non Speciality Crop,
FL_Levy,TX_Goliad,good analog,Non Speciality Crop,
