State,value,Category
CO_Delta,KS_Grant,Speciality Crop
CO_Delta,KS_Seward,Non Speciality Crop
CO_Mesa,CA_Inyo,Non Speciality Crop
CO_Mesa,NM_Valencia,Speciality Crop
CO_Mesa,AZ_Coconino,Non Speciality Crop
CO_Mesa,NV_Lincoln,Non Speciality Crop
CO_Mesa,UT_Washington,Non Speciality Crop
CO_Mesa,UT_Grand,Non Speciality Crop
CO_Mesa,AZ_Navajo,Non Speciality Crop
CO_Montrose,UT_Grand,Non Speciality Crop
CO_Montrose,AZ_Coconino,Non Speciality Crop
CO_Montrose,CA_Inyo,Non Speciality Crop
CO_Montrose,NM_Valencia,Speciality Crop
CO_Montrose,ID_Canyon,Speciality Crop
CO_Montrose,AZ_Navajo,Non Speciality Crop
CO_Montrose,UT_Washington,Non Speciality Crop
CO_Montrose,UT_Salt Lake,Non Speciality Crop
CO_Montrose,KS_Stanton,Non Speciality Crop
CO_Otero,OK_Harper,Non Speciality Crop
CO_Otero,TX_Donley,Non Speciality Crop
CO_Otero,TX_Hansford,Non Speciality Crop
CO_Otero,TX_Hemphill,Non Speciality Crop
CO_Otero,TX_Collingsworth,Non Speciality Crop
CO_Otero,TX_Hutchinson,Non Speciality Crop
CO_Otero,OK_Beaver,Non Speciality Crop
CO_Otero,TX_Roberts,Non Speciality Crop
CO_Otero,TX_Hall,Non Speciality Crop
CO_Pueblo,TX_Hansford,Non Speciality Crop
CO_Pueblo,TX_Hutchinson,Non Speciality Crop
CO_Pueblo,OK_Harper,Non Speciality Crop
CO_Pueblo,OK_Texas,Non Speciality Crop
CO_Pueblo,TX_Roberts,Non Speciality Crop
CO_Pueblo,TX_Moore,Non Speciality Crop
CO_Pueblo,TX_Hemphill,Non Speciality Crop
CO_Pueblo,OK_Beaver,Non Speciality Crop
CO_Pueblo,KS_Stevens,Non Speciality Crop
CO_Rio Grande,CO_Garfield,Non Speciality Crop
CO_Rio Grande,UT_San Juan,Non Speciality Crop
CO_Rio Grande,NM_Cibola,Non Speciality Crop
CO_Rio Grande,CO_Douglas,Non Speciality Crop
CO_Rio Grande,NV_Douglas,Non Speciality Crop
CO_Rio Grande,NM_Rio Arriba,Non Speciality Crop
CO_Rio Grande,CO_San Miguel,Non Speciality Crop
CO_Rio Grande,CO_Dolores,Non Speciality Crop
CO_Saguache,NM_Rio Arriba,Non Speciality Crop
CO_Saguache,NM_Colfax,Non Speciality Crop
CO_Saguache,NM_Taos,Non Speciality Crop
CO_Saguache,CO_Ouray,Non Speciality Crop
CO_Saguache,CO_Garfield,Non Speciality Crop
CO_Saguache,CO_Alamosa,Speciality Crop
CO_Saguache,MI_Grand Traverse,Speciality Crop
CO_Weld,KS_Seward,Non Speciality Crop
CO_Weld,KS_Stevens,Non Speciality Crop
CO_Weld,KS_Grant,Speciality Crop
CO_Weld,KS_Kearny,Non Speciality Crop
CO_Weld,KS_Meade,Non Speciality Crop
CO_Weld,OK_Beaver,Non Speciality Crop
CO_Weld,KS_Morton,Non Speciality Crop
CO_Weld,OK_Texas,Non Speciality Crop
CO_Weld,KS_Lane,Non Speciality Crop
CO_Weld,CO_Bent,Non Speciality Crop
CO_Yuma,OK_Beaver,Non Speciality Crop
CO_Yuma,TX_Hansford,Non Speciality Crop
CO_Yuma,TX_Lipscomb,Non Speciality Crop
CO_Yuma,OK_Harper,Non Speciality Crop
CO_Yuma,TX_Roberts,Non Speciality Crop
CO_Yuma,KS_Seward,Non Speciality Crop
CO_Yuma,KS_Clark,Non Speciality Crop
CO_Yuma,KS_Grant,Speciality Crop
CO_Yuma,OK_Texas,Non Speciality Crop
CT_Hartford,UT_Washington,Non Speciality Crop
CT_Hartford,KS_Leavenworth,Non Speciality Crop
CT_Hartford,KS_Jefferson,Non Speciality Crop
CT_Hartford,KS_Sedgwick,Non Speciality Crop
CT_Hartford,CA_Shasta,Speciality Crop
CT_Hartford,KS_Anderson,Non Speciality Crop
CT_Hartford,KS_Atchison,Non Speciality Crop
CT_Litchfield,PA_Montgomery,Non Speciality Crop
CT_Litchfield,MO_Shelby,Non Speciality Crop
CT_Litchfield,MO_Knox,Non Speciality Crop
CT_Litchfield,KS_Jefferson,Non Speciality Crop
CT_New Haven,MD_Talbot,Non Speciality Crop
CT_New Haven,MD_Anne Arundel,Non Speciality Crop
CT_New Haven,VA_Westmoreland,Speciality Crop
CT_New Haven,MD_Calvert,Non Speciality Crop
CT_New Haven,TN_Lake,Non Speciality Crop
CT_New Haven,MO_New Madrid,Non Speciality Crop
CT_New Haven,MO_Pemiscot,Non Speciality Crop
CT_Tolland,MO_Knox,Non Speciality Crop
CT_Tolland,NJ_Burlington,Speciality Crop
CT_Tolland,MD_Talbot,Non Speciality Crop
CT_Tolland,KS_Leavenworth,Non Speciality Crop
CT_Tolland,KS_Jefferson,Non Speciality Crop
DE_Kent,AR_Prairie,Non Speciality Crop
DE_Kent,AR_Lonoke,Speciality Crop
DE_Kent,AR_Jefferson,Speciality Crop
DE_Kent,AR_Pulaski,Non Speciality Crop
DE_Kent,OK_Bryan,Speciality Crop
DE_Kent,OK_Marshall,Speciality Crop
DE_Kent,AR_Jackson,Non Speciality Crop
DE_Kent,AR_Cleveland,Non Speciality Crop
DE_Kent,OK_Carter,Speciality Crop
DE_Kent,TX_Grayson,Speciality Crop
DE_Sussex,AR_Jefferson,Speciality Crop
DE_Sussex,AR_Prairie,Non Speciality Crop
DE_Sussex,AR_Cleveland,Non Speciality Crop
DE_Sussex,AR_Arkansas,Non Speciality Crop
DE_Sussex,AR_Lincoln,Non Speciality Crop
DE_Sussex,TX_Grayson,Speciality Crop
DE_Sussex,AR_Lonoke,Speciality Crop
DE_Sussex,AR_Woodruff,Non Speciality Crop
FL_Alachua,TX_Dimmit,Non Speciality Crop
FL_Alachua,TX_McMullen,Non Speciality Crop
FL_Alachua,TX_Webb,Non Speciality Crop
FL_Alachua,TX_La Salle,Non Speciality Crop
FL_Alachua,TX_Live Oak,Non Speciality Crop
FL_Alachua,TX_Starr,Non Speciality Crop
FL_Alachua,TX_Bee,Non Speciality Crop
FL_Brevard,TX_Hidalgo,Speciality Crop
FL_Brevard,TX_Starr,Non Speciality Crop
FL_Brevard,TX_Brooks,Non Speciality Crop
FL_Brevard,TX_Cameron,Speciality Crop
FL_Brevard,FL_Collier,Speciality Crop
FL_Brevard,FL_Lee,Speciality Crop
FL_Brevard,FL_Broward,Non Speciality Crop
FL_Charlotte,TX_Hidalgo,Speciality Crop
FL_Charlotte,TX_Starr,Non Speciality Crop
FL_Charlotte,TX_Willacy,Speciality Crop
FL_Collier,TX_Hidalgo,Speciality Crop
FL_Columbia,TX_Dimmit,Non Speciality Crop
FL_Columbia,TX_McMullen,Non Speciality Crop
FL_Columbia,TX_La Salle,Non Speciality Crop
FL_Columbia,TX_Maverick,Speciality Crop
FL_Columbia,TX_Webb,Non Speciality Crop
FL_Columbia,AZ_Maricopa,Speciality Crop
FL_Columbia,TX_Bee,Non Speciality Crop
FL_Columbia,TX_Live Oak,Non Speciality Crop
FL_Columbia,AZ_Yuma,Speciality Crop
FL_Escambia,TX_Lavaca,Speciality Crop
FL_Escambia,TX_Colorado,Speciality Crop
FL_Escambia,TX_Wilson,Speciality Crop
FL_Escambia,TX_Atascosa,Speciality Crop
FL_Escambia,TX_Fayette,Speciality Crop
FL_Escambia,TX_Frio,Speciality Crop
FL_Escambia,TX_Liberty,Non Speciality Crop
FL_Escambia,TX_Gonzales,Speciality Crop
FL_Escambia,TX_Goliad,Non Speciality Crop
FL_Escambia,TX_McMullen,Non Speciality Crop
FL_Gadsden,TX_La Salle,Non Speciality Crop
FL_Gadsden,TX_McMullen,Non Speciality Crop
FL_Gadsden,TX_Maverick,Speciality Crop
FL_Gadsden,TX_Frio,Speciality Crop
FL_Gadsden,TX_Dimmit,Non Speciality Crop
FL_Gadsden,TX_Atascosa,Speciality Crop
FL_Gadsden,TX_Goliad,Non Speciality Crop
FL_Gadsden,TX_Lavaca,Speciality Crop
FL_Gadsden,TX_Live Oak,Non Speciality Crop
FL_Gadsden,TX_Bee,Non Speciality Crop
FL_Gilchrist,TX_Dimmit,Non Speciality Crop
FL_Gilchrist,TX_La Salle,Non Speciality Crop
FL_Gilchrist,TX_McMullen,Non Speciality Crop
FL_Gilchrist,TX_Webb,Non Speciality Crop
FL_Gilchrist,TX_Maverick,Speciality Crop
FL_Gilchrist,AZ_Yuma,Speciality Crop
FL_Gilchrist,TX_Live Oak,Non Speciality Crop
FL_Gilchrist,TX_Bee,Non Speciality Crop
FL_Gilchrist,CA_Imperial,Speciality Crop
FL_Hamilton,TX_McMullen,Non Speciality Crop
FL_Hamilton,TX_Webb,Non Speciality Crop
FL_Hamilton,TX_Dimmit,Non Speciality Crop
FL_Hamilton,TX_La Salle,Non Speciality Crop
FL_Hamilton,TX_Maverick,Speciality Crop
FL_Hamilton,TX_Live Oak,Non Speciality Crop
FL_Hamilton,TX_Goliad,Non Speciality Crop
FL_Hamilton,TX_Frio,Speciality Crop
FL_Hamilton,TX_Atascosa,Speciality Crop
FL_Hamilton,AZ_Maricopa,Speciality Crop
FL_Hardee,TX_Hidalgo,Speciality Crop
FL_Hardee,TX_Starr,Non Speciality Crop
FL_Hardee,TX_Brooks,Non Speciality Crop
FL_Hardee,TX_Cameron,Speciality Crop
FL_Hendry,TX_Hidalgo,Speciality Crop
FL_Hendry,TX_Starr,Non Speciality Crop
FL_Hendry,TX_Willacy,Speciality Crop
FL_Hernando,TX_Hidalgo,Speciality Crop
FL_Hernando,TX_Starr,Non Speciality Crop
FL_Hernando,TX_Brooks,Non Speciality Crop
FL_Hernando,TX_Webb,Non Speciality Crop
FL_Highlands,TX_Hidalgo,Speciality Crop
FL_Highlands,TX_Cameron,Speciality Crop
FL_Highlands,TX_Starr,Non Speciality Crop
FL_Highlands,TX_Brooks,Non Speciality Crop
FL_Highlands,TX_Willacy,Speciality Crop
FL_Highlands,FL_Collier,Speciality Crop
FL_Hillsborough,TX_Hidalgo,Speciality Crop
FL_Hillsborough,TX_Starr,Non Speciality Crop
FL_Indian River,TX_Hidalgo,Speciality Crop
FL_Indian River,TX_Cameron,Speciality Crop
FL_Indian River,TX_Starr,Non Speciality Crop
FL_Indian River,TX_Willacy,Speciality Crop
FL_Indian River,FL_Collier,Speciality Crop
FL_Indian River,FL_Broward,Non Speciality Crop
FL_Indian River,FL_Lee,Speciality Crop
FL_Jackson,TX_McMullen,Non Speciality Crop
FL_Jackson,TX_Maverick,Speciality Crop
FL_Jackson,TX_La Salle,Non Speciality Crop
FL_Jackson,TX_Frio,Speciality Crop
FL_Jackson,TX_Atascosa,Speciality Crop
FL_Jackson,TX_Dimmit,Non Speciality Crop
FL_Jackson,TX_Lavaca,Speciality Crop
FL_Jackson,TX_Live Oak,Non Speciality Crop
FL_Jackson,TX_Bee,Non Speciality Crop
FL_Jackson,TX_Goliad,Non Speciality Crop
FL_Jefferson,TX_McMullen,Non Speciality Crop
FL_Jefferson,TX_Maverick,Speciality Crop
FL_Jefferson,TX_Atascosa,Speciality Crop
FL_Jefferson,TX_Frio,Speciality Crop
FL_Jefferson,TX_La Salle,Non Speciality Crop
FL_Jefferson,TX_Dimmit,Non Speciality Crop
FL_Jefferson,TX_Goliad,Non Speciality Crop
FL_Jefferson,TX_Webb,Non Speciality Crop
FL_Jefferson,TX_Bee,Non Speciality Crop
FL_Jefferson,TX_Karnes,Non Speciality Crop
FL_Lafayette,TX_Dimmit,Non Speciality Crop
FL_Lafayette,TX_McMullen,Non Speciality Crop
FL_Lafayette,TX_La Salle,Non Speciality Crop
FL_Lafayette,TX_Maverick,Speciality Crop
FL_Lafayette,TX_Live Oak,Non Speciality Crop
FL_Lafayette,TX_Webb,Non Speciality Crop
FL_Lafayette,AZ_Maricopa,Speciality Crop
FL_Lafayette,TX_Bee,Non Speciality Crop
FL_Lafayette,TX_Goliad,Non Speciality Crop
FL_Lake,TX_Hidalgo,Speciality Crop
FL_Lake,TX_Starr,Non Speciality Crop
FL_Lake,TX_Brooks,Non Speciality Crop
FL_Lake,TX_Webb,Non Speciality Crop
FL_Lee,TX_Hidalgo,Speciality Crop
FL_Levy,TX_Dimmit,Non Speciality Crop
FL_Levy,TX_McMullen,Non Speciality Crop
FL_Levy,TX_Webb,Non Speciality Crop
FL_Levy,TX_Starr,Non Speciality Crop
FL_Levy,TX_La Salle,Non Speciality Crop
FL_Levy,TX_Live Oak,Non Speciality Crop
FL_Levy,TX_Bee,Non Speciality Crop
FL_Manatee,TX_Hidalgo,Speciality Crop
FL_Manatee,TX_Starr,Non Speciality Crop
FL_Manatee,TX_Willacy,Speciality Crop
FL_Manatee,FL_Collier,Speciality Crop
FL_Marion,TX_Starr,Non Speciality Crop
FL_Marion,TX_Dimmit,Non Speciality Crop
FL_Marion,TX_Webb,Non Speciality Crop
FL_Marion,TX_Hidalgo,Speciality Crop
FL_Marion,TX_La Salle,Non Speciality Crop
FL_Marion,TX_McMullen,Non Speciality Crop
FL_Marion,AZ_Yuma,Speciality Crop
FL_Marion,CA_Imperial,Speciality Crop
FL_Martin,TX_Hidalgo,Speciality Crop
FL_Martin,FL_Broward,Non Speciality Crop
FL_Okeechobee,TX_Hidalgo,Speciality Crop
FL_Okeechobee,TX_Cameron,Speciality Crop
FL_Okeechobee,TX_Starr,Non Speciality Crop
FL_Okeechobee,TX_Brooks,Non Speciality Crop
FL_Okeechobee,TX_Willacy,Speciality Crop
FL_Okeechobee,FL_Collier,Speciality Crop
FL_Orange,TX_Hidalgo,Speciality Crop
FL_Orange,TX_Starr,Non Speciality Crop
FL_Orange,TX_Brooks,Non Speciality Crop
FL_Orange,TX_Webb,Non Speciality Crop
FL_Osceola,TX_Hidalgo,Speciality Crop
FL_Osceola,TX_Starr,Non Speciality Crop
FL_Osceola,TX_Brooks,Non Speciality Crop
FL_Osceola,TX_Willacy,Speciality Crop
FL_Osceola,TX_Cameron,Speciality Crop
FL_Palm Beach,TX_Cameron,Speciality Crop
FL_Palm Beach,TX_Hidalgo,Speciality Crop
FL_Palm Beach,TX_Willacy,Speciality Crop
FL_Palm Beach,FL_Broward,Non Speciality Crop
FL_Palm Beach,FL_Collier,Speciality Crop
FL_Pasco,TX_Hidalgo,Speciality Crop
FL_Pasco,TX_Starr,Non Speciality Crop
FL_Pasco,TX_Brooks,Non Speciality Crop
FL_Pasco,TX_Jim Hogg,Non Speciality Crop
FL_Pasco,TX_Cameron,Speciality Crop
FL_Pasco,TX_Webb,Non Speciality Crop
FL_Polk,TX_Hidalgo,Speciality Crop
FL_Polk,TX_Brooks,Non Speciality Crop
FL_Polk,TX_Starr,Non Speciality Crop
FL_Putnam,TX_Dimmit,Non Speciality Crop
FL_Putnam,TX_Starr,Non Speciality Crop
FL_Putnam,TX_Webb,Non Speciality Crop
FL_Putnam,TX_Hidalgo,Speciality Crop
FL_Putnam,TX_La Salle,Non Speciality Crop
FL_Putnam,AZ_Yuma,Speciality Crop
FL_Putnam,CA_Imperial,Speciality Crop
FL_Putnam,TX_McMullen,Non Speciality Crop
FL_Putnam,AZ_La Paz,Non Speciality Crop
FL_Sarasota,TX_Cameron,Speciality Crop
FL_Sarasota,TX_Hidalgo,Speciality Crop
FL_Sarasota,TX_Willacy,Speciality Crop
FL_Sarasota,FL_Collier,Speciality Crop
FL_Sarasota,FL_Broward,Non Speciality Crop
FL_Seminole,TX_Hidalgo,Speciality Crop
FL_Seminole,TX_Starr,Non Speciality Crop
FL_Seminole,TX_Brooks,Non Speciality Crop
FL_Seminole,TX_Jim Hogg,Non Speciality Crop
FL_Seminole,TX_Webb,Non Speciality Crop
FL_Suwannee,TX_Dimmit,Non Speciality Crop
FL_Suwannee,TX_McMullen,Non Speciality Crop
FL_Suwannee,TX_La Salle,Non Speciality Crop
FL_Suwannee,TX_Maverick,Speciality Crop
FL_Suwannee,TX_Webb,Non Speciality Crop
FL_Suwannee,TX_Live Oak,Non Speciality Crop
FL_Suwannee,AZ_Yuma,Speciality Crop
FL_Suwannee,TX_Bee,Non Speciality Crop
FL_Suwannee,CA_Imperial,Speciality Crop
FL_Suwannee,AZ_Maricopa,Speciality Crop
FL_Volusia,TX_Hidalgo,Speciality Crop
FL_Volusia,TX_Starr,Non Speciality Crop
FL_Volusia,TX_Brooks,Non Speciality Crop
FL_Volusia,TX_Webb,Non Speciality Crop
FL_Volusia,TX_Dimmit,Non Speciality Crop
FL_Volusia,TX_La Salle,Non Speciality Crop
FL_Walton,TX_Atascosa,Speciality Crop
FL_Walton,TX_Goliad,Non Speciality Crop
FL_Walton,TX_McMullen,Non Speciality Crop
FL_Walton,TX_Lavaca,Speciality Crop
FL_Walton,TX_Frio,Speciality Crop
FL_Walton,TX_Maverick,Speciality Crop
FL_Walton,TX_Dimmit,Non Speciality Crop
FL_Walton,TX_Live Oak,Non Speciality Crop
FL_Walton,TX_La Salle,Non Speciality Crop
FL_Walton,TX_Karnes,Non Speciality Crop
GA_Appling,TX_Webb,Non Speciality Crop
GA_Appling,TX_Atascosa,Speciality Crop
GA_Appling,TX_Goliad,Non Speciality Crop
GA_Appling,TX_McMullen,Non Speciality Crop
GA_Appling,TX_Frio,Speciality Crop
GA_Appling,TX_Maverick,Speciality Crop
GA_Appling,TX_Dimmit,Non Speciality Crop
GA_Appling,TX_La Salle,Non Speciality Crop
GA_Appling,TX_Lavaca,Speciality Crop
GA_Appling,TX_Wilson,Speciality Crop
GA_Atkinson,TX_Webb,Non Speciality Crop
GA_Atkinson,TX_McMullen,Non Speciality Crop
GA_Atkinson,TX_Atascosa,Speciality Crop
GA_Atkinson,TX_Dimmit,Non Speciality Crop
GA_Atkinson,TX_Goliad,Non Speciality Crop
GA_Atkinson,TX_La Salle,Non Speciality Crop
GA_Atkinson,TX_Frio,Speciality Crop
GA_Atkinson,TX_Maverick,Speciality Crop
GA_Atkinson,TX_Lavaca,Speciality Crop
GA_Atkinson,TX_Wilson,Speciality Crop
GA_Bacon,TX_Webb,Non Speciality Crop
GA_Bacon,TX_Atascosa,Speciality Crop
GA_Bacon,TX_Goliad,Non Speciality Crop
GA_Bacon,TX_McMullen,Non Speciality Crop
GA_Bacon,TX_Frio,Speciality Crop
GA_Bacon,TX_La Salle,Non Speciality Crop
GA_Bacon,TX_Dimmit,Non Speciality Crop
GA_Bacon,TX_Lavaca,Speciality Crop
GA_Bacon,TX_Bee,Non Speciality Crop
GA_Bacon,TX_Maverick,Speciality Crop
GA_Ben Hill,TX_Frio,Speciality Crop
GA_Ben Hill,TX_Atascosa,Speciality Crop
GA_Ben Hill,TX_McMullen,Non Speciality Crop
GA_Ben Hill,TX_Maverick,Speciality Crop
GA_Ben Hill,TX_Wilson,Speciality Crop
GA_Ben Hill,TX_Dimmit,Non Speciality Crop
GA_Ben Hill,TX_La Salle,Non Speciality Crop
GA_Ben Hill,TX_Webb,Non Speciality Crop
GA_Ben Hill,TX_Goliad,Non Speciality Crop
GA_Ben Hill,TX_Zavala,Speciality Crop
GA_Berrien,TX_Maverick,Speciality Crop
GA_Berrien,TX_Frio,Speciality Crop
GA_Berrien,TX_McMullen,Non Speciality Crop
GA_Berrien,TX_Dimmit,Non Speciality Crop
GA_Berrien,TX_Webb,Non Speciality Crop
GA_Berrien,TX_Atascosa,Speciality Crop
GA_Berrien,TX_La Salle,Non Speciality Crop
GA_Berrien,TX_Goliad,Non Speciality Crop
GA_Berrien,TX_Zavala,Speciality Crop
GA_Berrien,TX_Lavaca,Speciality Crop
GA_Brooks,TX_McMullen,Non Speciality Crop
GA_Brooks,TX_Frio,Speciality Crop
GA_Brooks,TX_Dimmit,Non Speciality Crop
GA_Brooks,TX_Maverick,Speciality Crop
GA_Brooks,TX_La Salle,Non Speciality Crop
GA_Brooks,TX_Atascosa,Speciality Crop
GA_Brooks,TX_Webb,Non Speciality Crop
GA_Brooks,TX_Zavala,Speciality Crop
GA_Brooks,AZ_Maricopa,Speciality Crop
GA_Brooks,TX_Goliad,Non Speciality Crop
GA_Bulloch,TX_Goliad,Non Speciality Crop
GA_Bulloch,TX_Wilson,Speciality Crop
GA_Bulloch,TX_Atascosa,Speciality Crop
GA_Bulloch,TX_Karnes,Non Speciality Crop
GA_Bulloch,TX_Lavaca,Speciality Crop
GA_Bulloch,TX_Bexar,Speciality Crop
GA_Bulloch,TX_Colorado,Speciality Crop
GA_Bulloch,TX_Frio,Speciality Crop
GA_Bulloch,TX_McMullen,Non Speciality Crop
GA_Bulloch,TX_La Salle,Non Speciality Crop
GA_Burke,TX_Washington,Speciality Crop
GA_Burke,TX_Guadalupe,Speciality Crop
GA_Burke,TX_Bastrop,Speciality Crop
GA_Burke,TX_Caldwell,Speciality Crop
GA_Burke,TX_Gonzales,Speciality Crop
GA_Burke,TX_Fayette,Speciality Crop
GA_Burke,TX_Wilson,Speciality Crop
GA_Burke,TX_Atascosa,Speciality Crop
GA_Candler,TX_Atascosa,Speciality Crop
GA_Candler,TX_Wilson,Speciality Crop
GA_Candler,TX_Frio,Speciality Crop
GA_Candler,TX_McMullen,Non Speciality Crop
GA_Candler,TX_Maverick,Speciality Crop
GA_Candler,TX_La Salle,Non Speciality Crop
GA_Candler,TX_Goliad,Non Speciality Crop
GA_Candler,TX_Bexar,Speciality Crop
GA_Candler,TX_Colorado,Speciality Crop
GA_Candler,TX_Dimmit,Non Speciality Crop
GA_Clinch,TX_Webb,Non Speciality Crop
GA_Clinch,TX_Dimmit,Non Speciality Crop
GA_Clinch,TX_McMullen,Non Speciality Crop
GA_Clinch,TX_La Salle,Non Speciality Crop
GA_Clinch,TX_Duval,Non Speciality Crop
GA_Clinch,TX_Atascosa,Speciality Crop
GA_Clinch,TX_Goliad,Non Speciality Crop
GA_Clinch,TX_Maverick,Speciality Crop
GA_Clinch,TX_Frio,Speciality Crop
GA_Clinch,TX_Jim Wells,Non Speciality Crop
GA_Colquitt,TX_Frio,Speciality Crop
GA_Colquitt,TX_Dimmit,Non Speciality Crop
GA_Colquitt,TX_McMullen,Non Speciality Crop
GA_Colquitt,TX_La Salle,Non Speciality Crop
GA_Colquitt,TX_Maverick,Speciality Crop
GA_Colquitt,TX_Atascosa,Speciality Crop
GA_Colquitt,TX_Goliad,Non Speciality Crop
GA_Colquitt,TX_Zavala,Speciality Crop
GA_Colquitt,AZ_Maricopa,Speciality Crop
GA_Colquitt,TX_Bee,Non Speciality Crop
GA_Cook,TX_Frio,Speciality Crop
GA_Cook,TX_McMullen,Non Speciality Crop
GA_Cook,TX_Atascosa,Speciality Crop
GA_Cook,TX_La Salle,Non Speciality Crop
GA_Cook,TX_Maverick,Speciality Crop
GA_Cook,TX_Webb,Non Speciality Crop
GA_Cook,TX_Dimmit,Non Speciality Crop
GA_Cook,TX_Goliad,Non Speciality Crop
GA_Cook,TX_Zavala,Speciality Crop
GA_Cook,AZ_Maricopa,Speciality Crop
GA_Crisp,TX_Frio,Speciality Crop
GA_Crisp,TX_Atascosa,Speciality Crop
GA_Crisp,TX_McMullen,Non Speciality Crop
GA_Crisp,TX_Maverick,Speciality Crop
GA_Crisp,TX_La Salle,Non Speciality Crop
GA_Crisp,TX_Wilson,Speciality Crop
GA_Crisp,TX_Dimmit,Non Speciality Crop
GA_Crisp,TX_Bexar,Speciality Crop
GA_Crisp,TX_Zavala,Speciality Crop
GA_Decatur,TX_McMullen,Non Speciality Crop
GA_Decatur,TX_Maverick,Speciality Crop
GA_Decatur,TX_Dimmit,Non Speciality Crop
GA_Decatur,TX_La Salle,Non Speciality Crop
GA_Decatur,TX_Atascosa,Speciality Crop
GA_Decatur,TX_Frio,Speciality Crop
GA_Decatur,TX_Live Oak,Non Speciality Crop
GA_Decatur,TX_Goliad,Non Speciality Crop
GA_Decatur,AZ_La Paz,Non Speciality Crop
GA_Echols,TX_Webb,Non Speciality Crop
GA_Echols,TX_McMullen,Non Speciality Crop
GA_Echols,TX_Dimmit,Non Speciality Crop
GA_Echols,TX_Goliad,Non Speciality Crop
GA_Echols,TX_Frio,Speciality Crop
GA_Echols,TX_Atascosa,Speciality Crop
GA_Echols,TX_La Salle,Non Speciality Crop
GA_Echols,TX_Maverick,Speciality Crop
GA_Echols,TX_Duval,Non Speciality Crop
GA_Evans,TX_Frio,Speciality Crop
GA_Evans,TX_Atascosa,Speciality Crop
GA_Evans,TX_Wilson,Speciality Crop
GA_Evans,TX_Maverick,Speciality Crop
GA_Evans,TX_Colorado,Speciality Crop
GA_Evans,TX_McMullen,Non Speciality Crop
GA_Evans,TX_Karnes,Non Speciality Crop
GA_Evans,TX_Gonzales,Speciality Crop
GA_Evans,TX_La Salle,Non Speciality Crop
GA_Evans,TX_Dimmit,Non Speciality Crop
GA_Grady,TX_McMullen,Non Speciality Crop
GA_Grady,TX_Dimmit,Non Speciality Crop
GA_Grady,TX_La Salle,Non Speciality Crop
GA_Grady,TX_Maverick,Speciality Crop
GA_Grady,TX_Frio,Speciality Crop
GA_Grady,TX_Live Oak,Non Speciality Crop
GA_Grady,TX_Atascosa,Speciality Crop
GA_Grady,TX_Goliad,Non Speciality Crop
GA_Grady,TX_Bee,Non Speciality Crop
GA_Grady,TX_Karnes,Non Speciality Crop
GA_Houston,TX_Gonzales,Speciality Crop
GA_Houston,TX_Washington,Speciality Crop
GA_Houston,TX_Fayette,Speciality Crop
GA_Houston,TX_Atascosa,Speciality Crop
GA_Houston,TX_Caldwell,Speciality Crop
GA_Houston,TX_Guadalupe,Speciality Crop
GA_Houston,TX_Frio,Speciality Crop
GA_Houston,TX_Wilson,Speciality Crop
GA_Houston,TX_McMullen,Non Speciality Crop
GA_Houston,TX_Maverick,Speciality Crop
GA_Jefferson,TX_Guadalupe,Speciality Crop
GA_Jefferson,TX_Bastrop,Speciality Crop
GA_Jefferson,TX_Washington,Speciality Crop
GA_Jefferson,TX_Caldwell,Speciality Crop
GA_Jefferson,TX_Gonzales,Speciality Crop
GA_Jefferson,TX_Madison,Speciality Crop
GA_Jefferson,TX_Wilson,Speciality Crop
GA_Jefferson,TX_Fayette,Speciality Crop
GA_Jefferson,TX_Atascosa,Speciality Crop
GA_Jefferson,TX_Burleson,Speciality Crop
GA_Lanier,TX_McMullen,Non Speciality Crop
GA_Lanier,TX_Maverick,Speciality Crop
GA_Lanier,TX_Dimmit,Non Speciality Crop
GA_Lanier,TX_Webb,Non Speciality Crop
GA_Lanier,TX_La Salle,Non Speciality Crop
GA_Lanier,TX_Frio,Speciality Crop
GA_Lanier,TX_Atascosa,Speciality Crop
GA_Lanier,TX_Goliad,Non Speciality Crop
GA_Lee,TX_McMullen,Non Speciality Crop
GA_Lee,TX_Atascosa,Speciality Crop
GA_Lee,TX_Wilson,Speciality Crop
GA_Lee,TX_Frio,Speciality Crop
GA_Lee,TX_Maverick,Speciality Crop
GA_Lee,TX_Lavaca,Speciality Crop
GA_Lee,TX_Colorado,Speciality Crop
GA_Lee,TX_Gonzales,Speciality Crop
GA_Lee,TX_Zavala,Speciality Crop
GA_Lee,TX_Dimmit,Non Speciality Crop
GA_Lowndes,TX_McMullen,Non Speciality Crop
GA_Lowndes,TX_Webb,Non Speciality Crop
GA_Lowndes,TX_Dimmit,Non Speciality Crop
GA_Lowndes,TX_Maverick,Speciality Crop
GA_Lowndes,TX_La Salle,Non Speciality Crop
GA_Lowndes,TX_Atascosa,Speciality Crop
GA_Lowndes,TX_Frio,Speciality Crop
GA_Lowndes,TX_Goliad,Non Speciality Crop
GA_Lowndes,TX_Zavala,Speciality Crop
GA_Mitchell,TX_McMullen,Non Speciality Crop
GA_Mitchell,TX_Maverick,Speciality Crop
GA_Mitchell,TX_La Salle,Non Speciality Crop
GA_Mitchell,TX_Dimmit,Non Speciality Crop
GA_Mitchell,TX_Atascosa,Speciality Crop
GA_Mitchell,TX_Frio,Speciality Crop
