State,value,Category,Scenario
CA_Solano,CA_Tulare,Speciality Crop,RCP45
CA_Solano,CA_Fresno,Speciality Crop,RCP45
CA_Solano,CA_Riverside,Speciality Crop,RCP45
CA_Solano,CA_Merced,Speciality Crop,RCP45
CA_Solano,CA_Kings,Speciality Crop,RCP45
CA_Solano,CA_Yolo,Speciality Crop,RCP45
CA_Solano,CA_Yuba,Speciality Crop,RCP45
CA_Solano,CA_Sutter,Speciality Crop,RCP45
CA_Solano,CA_Glenn,Speciality Crop,RCP45
CA_Sonoma,CA_Ventura,Speciality Crop,RCP45
CA_Sonoma,CA_Contra Costa,Speciality Crop,RCP45
CA_Sonoma,CA_San Diego,Speciality Crop,RCP45
CA_Sonoma,CA_Napa,Speciality Crop,RCP45
CA_Sonoma,CA_Alameda,Speciality Crop,RCP45
CA_Sonoma,CA_Santa Clara,Speciality Crop,RCP45
CA_Sonoma,CA_Solano,Speciality Crop,RCP45
CA_Stanislaus,CA_Kern,Speciality Crop,RCP45
CA_Stanislaus,CA_Kings,Speciality Crop,RCP45
CA_Stanislaus,CA_Tulare,Speciality Crop,RCP45
CA_Stanislaus,CA_Riverside,Speciality Crop,RCP45
CA_Stanislaus,CA_Fresno,Speciality Crop,RCP45
CA_Stanislaus,CA_San Bernardino,Speciality Crop,RCP45
CA_Stanislaus,CA_Madera,Speciality Crop,RCP45
CA_Sutter,CA_Tulare,Speciality Crop,RCP45
CA_Sutter,CA_Kern,Speciality Crop,RCP45
CA_Sutter,CA_Kings,Speciality Crop,RCP45
CA_Sutter,CA_San Bernardino,Speciality Crop,RCP45
CA_Sutter,CA_Riverside,Speciality Crop,RCP45
CA_Sutter,CA_Fresno,Speciality Crop,RCP45
CA_Sutter,NV_Clark,Non Speciality Crop,RCP45
CA_Sutter,CA_Madera,Speciality Crop,RCP45
CA_Tehama,CA_Tulare,Speciality Crop,RCP45
CA_Tehama,CA_San Bernardino,Speciality Crop,RCP45
CA_Tehama,CA_Kern,Speciality Crop,RCP45
CA_Tehama,CA_Kings,Speciality Crop,RCP45
CA_Tehama,NV_Clark,Non Speciality Crop,RCP45
CA_Tehama,CA_Glenn,Speciality Crop,RCP45
CA_Tehama,CA_Tehama,Speciality Crop,RCP45
CA_Tehama,CA_Butte,Speciality Crop,RCP45
CA_Tulare,CA_Riverside,Speciality Crop,RCP45
CA_Tulare,CA_San Bernardino,Speciality Crop,RCP45
CA_Tulare,NV_Clark,Non Speciality Crop,RCP45
CA_Tulare,CA_Kern,Speciality Crop,RCP45
CA_Tulare,AZ_Pima,Non Speciality Crop,RCP45
CA_Tulare,CA_Tulare,Speciality Crop,RCP45
CA_Tulare,TX_Val Verde,Non Speciality Crop,RCP45
CA_Tulare,CA_Kings,Speciality Crop,RCP45
CA_Ventura,CA_Ventura,Speciality Crop,RCP45
CA_Ventura,CA_San Diego,Speciality Crop,RCP45
CA_Ventura,CA_Orange,Speciality Crop,RCP45
CA_Ventura,CA_Contra Costa,Speciality Crop,RCP45
CA_Yolo,CA_Tulare,Speciality Crop,RCP45
CA_Yolo,CA_Kings,Speciality Crop,RCP45
CA_Yolo,CA_Kern,Speciality Crop,RCP45
CA_Yolo,CA_Fresno,Speciality Crop,RCP45
CA_Yolo,CA_Riverside,Speciality Crop,RCP45
CA_Yolo,CA_San Bernardino,Speciality Crop,RCP45
CA_Yolo,CA_Glenn,Speciality Crop,RCP45
CA_Yolo,CA_Madera,Speciality Crop,RCP45
CA_Yuba,CA_Tulare,Speciality Crop,RCP45
CA_Yuba,CA_Kern,Speciality Crop,RCP45
CA_Yuba,CA_Riverside,Speciality Crop,RCP45
CA_Yuba,CA_Kings,Speciality Crop,RCP45
CA_Yuba,CA_San Bernardino,Speciality Crop,RCP45
CA_Yuba,CA_Fresno,Speciality Crop,RCP45
CA_Yuba,NV_Clark,Non Speciality Crop,RCP45
CA_Yuba,CA_Yuba,Speciality Crop,RCP45
CA_Yuba,CA_Glenn,Speciality Crop,RCP45
CO_Alamosa,CO_Garfield,Non Speciality Crop,RCP45
CO_Alamosa,CO_Dolores,Non Speciality Crop,RCP45
CO_Alamosa,UT_San Juan,Non Speciality Crop,RCP45
CO_Alamosa,CO_Montezuma,Non Speciality Crop,RCP45
CO_Alamosa,CO_Rio Blanco,Non Speciality Crop,RCP45
CO_Alamosa,NM_Catron,Non Speciality Crop,RCP45
CO_Alamosa,UT_Emery,Non Speciality Crop,RCP45
CO_Alamosa,NM_Rio Arriba,Non Speciality Crop,RCP45
CO_Alamosa,CO_San Miguel,Non Speciality Crop,RCP45
CO_Alamosa,UT_Sanpete,Non Speciality Crop,RCP45
CO_Boulder,KS_Grant,Speciality Crop,RCP45
CO_Boulder,KS_Finney,Non Speciality Crop,RCP45
CO_Boulder,KS_Morton,Non Speciality Crop,RCP45
CO_Boulder,KS_Lane,Non Speciality Crop,RCP45
CO_Boulder,KS_Stevens,Non Speciality Crop,RCP45
CO_Boulder,KS_Seward,Non Speciality Crop,RCP45
CO_Boulder,KS_Kearny,Non Speciality Crop,RCP45
CO_Boulder,KS_Ness,Non Speciality Crop,RCP45
CO_Boulder,KS_Haskell,Non Speciality Crop,RCP45
CO_Boulder,KS_Stanton,Non Speciality Crop,RCP45
CO_Costilla,CO_Garfield,Non Speciality Crop,RCP45
CO_Costilla,NM_Rio Arriba,Non Speciality Crop,RCP45
CO_Costilla,CA_Mono,Non Speciality Crop,RCP45
CO_Costilla,NM_Catron,Non Speciality Crop,RCP45
CO_Costilla,NV_Douglas,Non Speciality Crop,RCP45
CO_Costilla,CO_Dolores,Non Speciality Crop,RCP45
CO_Costilla,CO_San Miguel,Non Speciality Crop,RCP45
CO_Costilla,NM_Cibola,Non Speciality Crop,RCP45
CO_Costilla,NM_Colfax,Non Speciality Crop,RCP45
CO_Costilla,NM_Taos,Non Speciality Crop,RCP45
CO_Delta,UT_Grand,Non Speciality Crop,RCP45
CO_Delta,AZ_Coconino,Non Speciality Crop,RCP45
CO_Delta,UT_Salt Lake,Non Speciality Crop,RCP45
CO_Delta,UT_Davis,Speciality Crop,RCP45
CO_Delta,CO_Mesa,Speciality Crop,RCP45
CO_Delta,ID_Canyon,Speciality Crop,RCP45
CO_Delta,UT_Washington,Non Speciality Crop,RCP45
CO_Delta,ID_Gem,Non Speciality Crop,RCP45
CO_Delta,KS_Kearny,Non Speciality Crop,RCP45
CO_Delta,AZ_Navajo,Non Speciality Crop,RCP45
CO_Mesa,AZ_Coconino,Non Speciality Crop,RCP45
CO_Mesa,UT_Grand,Non Speciality Crop,RCP45
CO_Mesa,NM_Valencia,Speciality Crop,RCP45
CO_Mesa,CA_Inyo,Non Speciality Crop,RCP45
CO_Mesa,AZ_Navajo,Non Speciality Crop,RCP45
CO_Mesa,NV_Churchill,Non Speciality Crop,RCP45
CO_Mesa,NM_San Juan,Speciality Crop,RCP45
CO_Mesa,UT_Washington,Non Speciality Crop,RCP45
CO_Mesa,NV_Lincoln,Non Speciality Crop,RCP45
CO_Mesa,ID_Canyon,Speciality Crop,RCP45
CO_Montrose,AZ_Coconino,Non Speciality Crop,RCP45
CO_Montrose,UT_Grand,Non Speciality Crop,RCP45
CO_Montrose,NM_San Juan,Speciality Crop,RCP45
CO_Montrose,AZ_Navajo,Non Speciality Crop,RCP45
CO_Montrose,ID_Canyon,Speciality Crop,RCP45
CO_Montrose,CO_Mesa,Speciality Crop,RCP45
CO_Montrose,NM_Valencia,Speciality Crop,RCP45
CO_Montrose,UT_Davis,Speciality Crop,RCP45
CO_Montrose,NV_Churchill,Non Speciality Crop,RCP45
CO_Montrose,CO_Otero,Speciality Crop,RCP45
CO_Otero,OK_Beaver,Non Speciality Crop,RCP45
CO_Otero,TX_Hansford,Non Speciality Crop,RCP45
CO_Otero,OK_Harper,Non Speciality Crop,RCP45
CO_Otero,TX_Roberts,Non Speciality Crop,RCP45
CO_Otero,TX_Hutchinson,Non Speciality Crop,RCP45
CO_Otero,OK_Texas,Non Speciality Crop,RCP45
CO_Otero,TX_Hemphill,Non Speciality Crop,RCP45
CO_Otero,KS_Seward,Non Speciality Crop,RCP45
CO_Otero,KS_Stevens,Non Speciality Crop,RCP45
CO_Otero,TX_Ochiltree,Non Speciality Crop,RCP45
CO_Pueblo,OK_Texas,Non Speciality Crop,RCP45
CO_Pueblo,TX_Hansford,Non Speciality Crop,RCP45
CO_Pueblo,KS_Seward,Non Speciality Crop,RCP45
CO_Pueblo,OK_Beaver,Non Speciality Crop,RCP45
CO_Pueblo,KS_Stevens,Non Speciality Crop,RCP45
CO_Pueblo,KS_Morton,Non Speciality Crop,RCP45
CO_Pueblo,TX_Hutchinson,Non Speciality Crop,RCP45
CO_Pueblo,OK_Cimarron,Non Speciality Crop,RCP45
CO_Pueblo,KS_Stanton,Non Speciality Crop,RCP45
CO_Pueblo,TX_Sherman,Non Speciality Crop,RCP45
CO_Rio Grande,NM_Rio Arriba,Non Speciality Crop,RCP45
CO_Rio Grande,CO_San Miguel,Non Speciality Crop,RCP45
CO_Rio Grande,CO_Garfield,Non Speciality Crop,RCP45
CO_Rio Grande,CA_Mono,Non Speciality Crop,RCP45
CO_Rio Grande,NM_Cibola,Non Speciality Crop,RCP45
CO_Rio Grande,CO_Dolores,Non Speciality Crop,RCP45
CO_Rio Grande,WY_Fremont,Non Speciality Crop,RCP45
CO_Rio Grande,NM_Taos,Non Speciality Crop,RCP45
CO_Rio Grande,NM_Catron,Non Speciality Crop,RCP45
CO_Rio Grande,NV_Douglas,Non Speciality Crop,RCP45
CO_Saguache,NM_Taos,Non Speciality Crop,RCP45
CO_Saguache,NM_Colfax,Non Speciality Crop,RCP45
CO_Saguache,NM_Rio Arriba,Non Speciality Crop,RCP45
CO_Saguache,CO_Ouray,Non Speciality Crop,RCP45
CO_Saguache,CO_El Paso,Non Speciality Crop,RCP45
CO_Saguache,CO_Costilla,Speciality Crop,RCP45
CO_Saguache,CO_Conejos,Non Speciality Crop,RCP45
CO_Saguache,CO_Alamosa,Speciality Crop,RCP45
CO_Saguache,CO_San Miguel,Non Speciality Crop,RCP45
CO_Saguache,NY_Steuben,Speciality Crop,RCP45
CO_Weld,KS_Kearny,Non Speciality Crop,RCP45
CO_Weld,KS_Grant,Speciality Crop,RCP45
CO_Weld,KS_Morton,Non Speciality Crop,RCP45
CO_Weld,CO_Prowers,Non Speciality Crop,RCP45
CO_Weld,KS_Scott,Non Speciality Crop,RCP45
CO_Weld,KS_Haskell,Non Speciality Crop,RCP45
CO_Weld,KS_Stanton,Non Speciality Crop,RCP45
CO_Weld,CO_Bent,Non Speciality Crop,RCP45
CO_Weld,KS_Wichita,Non Speciality Crop,RCP45
CO_Weld,KS_Trego,Non Speciality Crop,RCP45
CO_Yuma,KS_Seward,Non Speciality Crop,RCP45
CO_Yuma,KS_Meade,Non Speciality Crop,RCP45
CO_Yuma,OK_Texas,Non Speciality Crop,RCP45
CO_Yuma,KS_Stevens,Non Speciality Crop,RCP45
CO_Yuma,KS_Grant,Speciality Crop,RCP45
CO_Yuma,KS_Morton,Non Speciality Crop,RCP45
CO_Yuma,OK_Beaver,Non Speciality Crop,RCP45
CO_Yuma,KS_Ness,Non Speciality Crop,RCP45
CO_Yuma,KS_Scott,Non Speciality Crop,RCP45
CO_Yuma,KS_Rooks,Non Speciality Crop,RCP45
CT_Hartford,NJ_Burlington,Speciality Crop,RCP45
CT_Hartford,NJ_Salem,Speciality Crop,RCP45
CT_Hartford,NJ_Gloucester,Speciality Crop,RCP45
CT_Hartford,MD_Talbot,Non Speciality Crop,RCP45
CT_Hartford,PA_Montgomery,Non Speciality Crop,RCP45
CT_Hartford,OR_Josephine,Speciality Crop,RCP45
CT_Hartford,UT_Davis,Speciality Crop,RCP45
CT_Litchfield,PA_Montgomery,Non Speciality Crop,RCP45
CT_Litchfield,NJ_Mercer,Speciality Crop,RCP45
CT_Litchfield,NJ_Monmouth,Speciality Crop,RCP45
CT_Litchfield,NJ_Burlington,Speciality Crop,RCP45
CT_New Haven,MD_Anne Arundel,Non Speciality Crop,RCP45
CT_New Haven,DE_Kent,Speciality Crop,RCP45
CT_New Haven,DE_New Castle,Non Speciality Crop,RCP45
CT_New Haven,NJ_Gloucester,Speciality Crop,RCP45
CT_New Haven,MD_Saint Mary's,Non Speciality Crop,RCP45
CT_New Haven,MD_Calvert,Non Speciality Crop,RCP45
CT_New Haven,NJ_Salem,Speciality Crop,RCP45
CT_New Haven,MD_Talbot,Non Speciality Crop,RCP45
CT_New Haven,MD_Somerset,Non Speciality Crop,RCP45
CT_New Haven,MD_Worcester,Speciality Crop,RCP45
CT_Tolland,PA_Montgomery,Non Speciality Crop,RCP45
CT_Tolland,NJ_Somerset,Non Speciality Crop,RCP45
CT_Tolland,PA_Cumberland,Speciality Crop,RCP45
CT_Tolland,NJ_Burlington,Speciality Crop,RCP45
CT_Tolland,NJ_Salem,Speciality Crop,RCP45
CT_Tolland,PA_Bucks,Speciality Crop,RCP45
CT_Tolland,NJ_Monmouth,Speciality Crop,RCP45
CT_Tolland,NJ_Mercer,Speciality Crop,RCP45
CT_Tolland,OR_Jackson,Speciality Crop,RCP45
CT_Tolland,CA_Tuolumne,Non Speciality Crop,RCP45
DE_Kent,AR_Jackson,Non Speciality Crop,RCP45
DE_Kent,AR_Prairie,Non Speciality Crop,RCP45
DE_Kent,AR_Woodruff,Non Speciality Crop,RCP45
DE_Kent,AR_Lonoke,Speciality Crop,RCP45
DE_Kent,AR_Pulaski,Non Speciality Crop,RCP45
DE_Kent,VA_Westmoreland,Speciality Crop,RCP45
DE_Kent,VA_Richmond,Non Speciality Crop,RCP45
DE_Kent,AR_White,Non Speciality Crop,RCP45
DE_Kent,AR_Greene,Non Speciality Crop,RCP45
DE_Kent,AR_Craighead,Non Speciality Crop,RCP45
DE_Sussex,AR_Woodruff,Non Speciality Crop,RCP45
DE_Sussex,AR_Prairie,Non Speciality Crop,RCP45
DE_Sussex,AR_Jackson,Non Speciality Crop,RCP45
DE_Sussex,AR_Lonoke,Speciality Crop,RCP45
DE_Sussex,AR_Pulaski,Non Speciality Crop,RCP45
DE_Sussex,AR_Poinsett,Non Speciality Crop,RCP45
DE_Sussex,AR_Jefferson,Speciality Crop,RCP45
DE_Sussex,AR_Arkansas,Non Speciality Crop,RCP45
DE_Sussex,AR_Cleveland,Non Speciality Crop,RCP45
FL_Alachua,TX_Webb,Non Speciality Crop,RCP45
FL_Alachua,TX_Bee,Non Speciality Crop,RCP45
FL_Alachua,TX_Live Oak,Non Speciality Crop,RCP45
FL_Alachua,TX_McMullen,Non Speciality Crop,RCP45
FL_Alachua,TX_Dimmit,Non Speciality Crop,RCP45
FL_Alachua,TX_Goliad,Non Speciality Crop,RCP45
FL_Alachua,TX_Refugio,Non Speciality Crop,RCP45
FL_Alachua,TX_Victoria,Non Speciality Crop,RCP45
FL_Brevard,TX_Hidalgo,Speciality Crop,RCP45
FL_Brevard,TX_Starr,Non Speciality Crop,RCP45
FL_Brevard,FL_Collier,Speciality Crop,RCP45
FL_Brevard,TX_Cameron,Speciality Crop,RCP45
FL_Brevard,TX_Brooks,Non Speciality Crop,RCP45
FL_Brevard,FL_Lee,Speciality Crop,RCP45
FL_Brevard,TX_Willacy,Speciality Crop,RCP45
FL_Brevard,FL_Broward,Non Speciality Crop,RCP45
FL_Brevard,FL_Hendry,Speciality Crop,RCP45
FL_Charlotte,TX_Hidalgo,Speciality Crop,RCP45
FL_Charlotte,TX_Brooks,Non Speciality Crop,RCP45
FL_Charlotte,TX_Cameron,Speciality Crop,RCP45
FL_Charlotte,TX_Starr,Non Speciality Crop,RCP45
FL_Charlotte,TX_Willacy,Speciality Crop,RCP45
FL_Collier,TX_Hidalgo,Speciality Crop,RCP45
FL_Collier,FL_Broward,Non Speciality Crop,RCP45
FL_Columbia,TX_Webb,Non Speciality Crop,RCP45
FL_Columbia,TX_Live Oak,Non Speciality Crop,RCP45
FL_Columbia,TX_Bee,Non Speciality Crop,RCP45
FL_Columbia,TX_McMullen,Non Speciality Crop,RCP45
FL_Columbia,TX_Dimmit,Non Speciality Crop,RCP45
FL_Columbia,TX_Goliad,Non Speciality Crop,RCP45
FL_Columbia,TX_Atascosa,Speciality Crop,RCP45
FL_Columbia,TX_Victoria,Non Speciality Crop,RCP45
FL_Columbia,TX_La Salle,Non Speciality Crop,RCP45
FL_Escambia,TX_Colorado,Speciality Crop,RCP45
FL_Escambia,TX_Liberty,Non Speciality Crop,RCP45
FL_Escambia,TX_Lavaca,Speciality Crop,RCP45
FL_Escambia,TX_Washington,Speciality Crop,RCP45
FL_Escambia,TX_Fayette,Speciality Crop,RCP45
FL_Escambia,TX_Gonzales,Speciality Crop,RCP45
FL_Escambia,FL_Gilchrist,Speciality Crop,RCP45
FL_Gadsden,TX_Lavaca,Speciality Crop,RCP45
FL_Gadsden,TX_Atascosa,Speciality Crop,RCP45
FL_Gadsden,TX_Wilson,Speciality Crop,RCP45
FL_Gadsden,TX_Colorado,Speciality Crop,RCP45
FL_Gadsden,TX_Goliad,Non Speciality Crop,RCP45
FL_Gadsden,TX_Wharton,Speciality Crop,RCP45
FL_Gadsden,TX_McMullen,Non Speciality Crop,RCP45
FL_Gadsden,TX_Frio,Speciality Crop,RCP45
FL_Gadsden,TX_Karnes,Non Speciality Crop,RCP45
FL_Gilchrist,TX_Webb,Non Speciality Crop,RCP45
FL_Gilchrist,TX_Live Oak,Non Speciality Crop,RCP45
FL_Gilchrist,TX_McMullen,Non Speciality Crop,RCP45
FL_Gilchrist,TX_Bee,Non Speciality Crop,RCP45
FL_Gilchrist,TX_Dimmit,Non Speciality Crop,RCP45
FL_Gilchrist,TX_Goliad,Non Speciality Crop,RCP45
FL_Gilchrist,TX_La Salle,Non Speciality Crop,RCP45
FL_Gilchrist,TX_Victoria,Non Speciality Crop,RCP45
FL_Hamilton,TX_Webb,Non Speciality Crop,RCP45
FL_Hamilton,TX_Goliad,Non Speciality Crop,RCP45
FL_Hamilton,TX_Atascosa,Speciality Crop,RCP45
FL_Hamilton,TX_Bee,Non Speciality Crop,RCP45
FL_Hamilton,TX_Live Oak,Non Speciality Crop,RCP45
FL_Hamilton,TX_McMullen,Non Speciality Crop,RCP45
FL_Hamilton,TX_Karnes,Non Speciality Crop,RCP45
FL_Hamilton,TX_Frio,Speciality Crop,RCP45
FL_Hamilton,TX_Maverick,Speciality Crop,RCP45
FL_Hardee,TX_Hidalgo,Speciality Crop,RCP45
FL_Hardee,TX_Cameron,Speciality Crop,RCP45
FL_Hardee,TX_Starr,Non Speciality Crop,RCP45
FL_Hardee,TX_Brooks,Non Speciality Crop,RCP45
FL_Hardee,TX_Willacy,Speciality Crop,RCP45
FL_Hardee,FL_Collier,Speciality Crop,RCP45
FL_Hendry,TX_Hidalgo,Speciality Crop,RCP45
FL_Hendry,TX_Cameron,Speciality Crop,RCP45
FL_Hendry,TX_Starr,Non Speciality Crop,RCP45
FL_Hendry,TX_Willacy,Speciality Crop,RCP45
FL_Hendry,TX_Brooks,Non Speciality Crop,RCP45
FL_Hendry,FL_Collier,Speciality Crop,RCP45
FL_Hernando,TX_Hidalgo,Speciality Crop,RCP45
FL_Hernando,TX_Starr,Non Speciality Crop,RCP45
FL_Hernando,TX_Brooks,Non Speciality Crop,RCP45
FL_Hernando,TX_Webb,Non Speciality Crop,RCP45
FL_Hernando,TX_Cameron,Speciality Crop,RCP45
FL_Highlands,TX_Hidalgo,Speciality Crop,RCP45
FL_Highlands,TX_Cameron,Speciality Crop,RCP45
FL_Highlands,TX_Starr,Non Speciality Crop,RCP45
FL_Highlands,TX_Brooks,Non Speciality Crop,RCP45
FL_Highlands,TX_Willacy,Speciality Crop,RCP45
FL_Highlands,FL_Collier,Speciality Crop,RCP45
FL_Highlands,FL_Broward,Non Speciality Crop,RCP45
FL_Highlands,FL_Lee,Speciality Crop,RCP45
FL_Highlands,FL_Hendry,Speciality Crop,RCP45
FL_Hillsborough,TX_Hidalgo,Speciality Crop,RCP45
FL_Hillsborough,TX_Cameron,Speciality Crop,RCP45
FL_Hillsborough,TX_Brooks,Non Speciality Crop,RCP45
FL_Hillsborough,TX_Starr,Non Speciality Crop,RCP45
FL_Hillsborough,TX_Willacy,Speciality Crop,RCP45
FL_Hillsborough,FL_Collier,Speciality Crop,RCP45
FL_Indian River,TX_Hidalgo,Speciality Crop,RCP45
FL_Indian River,TX_Cameron,Speciality Crop,RCP45
FL_Indian River,FL_Collier,Speciality Crop,RCP45
FL_Indian River,TX_Willacy,Speciality Crop,RCP45
FL_Indian River,TX_Starr,Non Speciality Crop,RCP45
FL_Indian River,FL_Broward,Non Speciality Crop,RCP45
FL_Indian River,FL_Lee,Speciality Crop,RCP45
FL_Indian River,TX_Brooks,Non Speciality Crop,RCP45
FL_Jackson,TX_Lavaca,Speciality Crop,RCP45
FL_Jackson,TX_Wilson,Speciality Crop,RCP45
FL_Jackson,TX_Colorado,Speciality Crop,RCP45
FL_Jackson,TX_Atascosa,Speciality Crop,RCP45
FL_Jackson,TX_Goliad,Non Speciality Crop,RCP45
FL_Jackson,TX_Bexar,Speciality Crop,RCP45
FL_Jackson,TX_McMullen,Non Speciality Crop,RCP45
FL_Jackson,TX_Karnes,Non Speciality Crop,RCP45
FL_Jefferson,TX_Goliad,Non Speciality Crop,RCP45
FL_Jefferson,TX_Atascosa,Speciality Crop,RCP45
FL_Jefferson,TX_Karnes,Non Speciality Crop,RCP45
FL_Jefferson,TX_Frio,Speciality Crop,RCP45
FL_Jefferson,TX_Lavaca,Speciality Crop,RCP45
FL_Jefferson,TX_Webb,Non Speciality Crop,RCP45
FL_Jefferson,TX_McMullen,Non Speciality Crop,RCP45
FL_Jefferson,TX_Bee,Non Speciality Crop,RCP45
FL_Jefferson,TX_Wilson,Speciality Crop,RCP45
FL_Lafayette,TX_Live Oak,Non Speciality Crop,RCP45
FL_Lafayette,TX_Bee,Non Speciality Crop,RCP45
FL_Lafayette,TX_Goliad,Non Speciality Crop,RCP45
FL_Lafayette,TX_McMullen,Non Speciality Crop,RCP45
FL_Lafayette,TX_Webb,Non Speciality Crop,RCP45
FL_Lafayette,TX_Atascosa,Speciality Crop,RCP45
FL_Lafayette,TX_Dimmit,Non Speciality Crop,RCP45
FL_Lafayette,TX_Maverick,Speciality Crop,RCP45
FL_Lafayette,TX_Victoria,Non Speciality Crop,RCP45
FL_Lafayette,TX_La Salle,Non Speciality Crop,RCP45
FL_Lake,TX_Hidalgo,Speciality Crop,RCP45
FL_Lake,TX_Starr,Non Speciality Crop,RCP45
FL_Lake,TX_Brooks,Non Speciality Crop,RCP45
FL_Lake,TX_Webb,Non Speciality Crop,RCP45
FL_Lake,FL_Collier,Speciality Crop,RCP45
FL_Lee,FL_Collier,Speciality Crop,RCP45
FL_Lee,TX_Hidalgo,Speciality Crop,RCP45
FL_Lee,TX_Cameron,Speciality Crop,RCP45
FL_Lee,FL_Broward,Non Speciality Crop,RCP45
FL_Lee,FL_Lee,Speciality Crop,RCP45
FL_Lee,TX_Willacy,Speciality Crop,RCP45
FL_Levy,TX_Webb,Non Speciality Crop,RCP45
FL_Levy,TX_Bee,Non Speciality Crop,RCP45
FL_Levy,TX_Live Oak,Non Speciality Crop,RCP45
FL_Levy,TX_Goliad,Non Speciality Crop,RCP45
FL_Levy,TX_McMullen,Non Speciality Crop,RCP45
FL_Levy,TX_Refugio,Non Speciality Crop,RCP45
FL_Levy,TX_Duval,Non Speciality Crop,RCP45
FL_Levy,TX_Starr,Non Speciality Crop,RCP45
FL_Manatee,TX_Hidalgo,Speciality Crop,RCP45
FL_Manatee,TX_Cameron,Speciality Crop,RCP45
FL_Manatee,TX_Willacy,Speciality Crop,RCP45
FL_Manatee,TX_Starr,Non Speciality Crop,RCP45
FL_Manatee,FL_Collier,Speciality Crop,RCP45
FL_Manatee,TX_Brooks,Non Speciality Crop,RCP45
FL_Manatee,FL_Broward,Non Speciality Crop,RCP45
FL_Manatee,FL_Lee,Speciality Crop,RCP45
FL_Marion,TX_Webb,Non Speciality Crop,RCP45
FL_Marion,TX_Starr,Non Speciality Crop,RCP45
FL_Marion,TX_Hidalgo,Speciality Crop,RCP45
FL_Marion,TX_Dimmit,Non Speciality Crop,RCP45
FL_Marion,TX_Bee,Non Speciality Crop,RCP45
FL_Marion,TX_Live Oak,Non Speciality Crop,RCP45
FL_Marion,TX_McMullen,Non Speciality Crop,RCP45
FL_Marion,TX_Duval,Non Speciality Crop,RCP45
FL_Martin,TX_Cameron,Speciality Crop,RCP45
FL_Martin,TX_Hidalgo,Speciality Crop,RCP45
FL_Martin,FL_Broward,Non Speciality Crop,RCP45
FL_Martin,TX_Willacy,Speciality Crop,RCP45
FL_Martin,FL_Collier,Speciality Crop,RCP45
FL_Martin,FL_Lee,Speciality Crop,RCP45
FL_Miami-Dade,FL_Miami-Dade,Speciality Crop,RCP45
FL_Miami-Dade,FL_Lee,Speciality Crop,RCP45
FL_Miami-Dade,FL_Broward,Non Speciality Crop,RCP45
FL_Miami-Dade,FL_Collier,Speciality Crop,RCP45
FL_Okeechobee,TX_Hidalgo,Speciality Crop,RCP45
FL_Okeechobee,TX_Cameron,Speciality Crop,RCP45
FL_Okeechobee,TX_Willacy,Speciality Crop,RCP45
FL_Okeechobee,TX_Starr,Non Speciality Crop,RCP45
FL_Okeechobee,TX_Brooks,Non Speciality Crop,RCP45
FL_Okeechobee,FL_Collier,Speciality Crop,RCP45
FL_Okeechobee,FL_Broward,Non Speciality Crop,RCP45
FL_Okeechobee,FL_Lee,Speciality Crop,RCP45
FL_Orange,TX_Hidalgo,Speciality Crop,RCP45
FL_Orange,TX_Starr,Non Speciality Crop,RCP45
FL_Orange,TX_Brooks,Non Speciality Crop,RCP45
FL_Orange,TX_Webb,Non Speciality Crop,RCP45
FL_Orange,FL_Collier,Speciality Crop,RCP45
FL_Osceola,TX_Hidalgo,Speciality Crop,RCP45
FL_Osceola,TX_Brooks,Non Speciality Crop,RCP45
FL_Osceola,TX_Starr,Non Speciality Crop,RCP45
FL_Osceola,TX_Willacy,Speciality Crop,RCP45
FL_Osceola,TX_Cameron,Speciality Crop,RCP45
FL_Osceola,FL_Collier,Speciality Crop,RCP45
FL_Palm Beach,FL_Broward,Non Speciality Crop,RCP45
FL_Palm Beach,TX_Cameron,Speciality Crop,RCP45
FL_Palm Beach,TX_Willacy,Speciality Crop,RCP45
FL_Palm Beach,FL_Collier,Speciality Crop,RCP45
FL_Palm Beach,TX_Hidalgo,Speciality Crop,RCP45
FL_Palm Beach,FL_Lee,Speciality Crop,RCP45
FL_Pasco,TX_Hidalgo,Speciality Crop,RCP45
FL_Pasco,TX_Starr,Non Speciality Crop,RCP45
FL_Pasco,TX_Brooks,Non Speciality Crop,RCP45
FL_Pasco,TX_Jim Hogg,Non Speciality Crop,RCP45
FL_Pasco,TX_Cameron,Speciality Crop,RCP45
FL_Pasco,TX_Webb,Non Speciality Crop,RCP45
FL_Polk,TX_Hidalgo,Speciality Crop,RCP45
FL_Polk,TX_Brooks,Non Speciality Crop,RCP45
FL_Polk,TX_Starr,Non Speciality Crop,RCP45
FL_Polk,TX_Willacy,Speciality Crop,RCP45
FL_Polk,TX_Cameron,Speciality Crop,RCP45
FL_Putnam,TX_Webb,Non Speciality Crop,RCP45
FL_Putnam,TX_Dimmit,Non Speciality Crop,RCP45
FL_Putnam,TX_McMullen,Non Speciality Crop,RCP45
FL_Putnam,TX_Starr,Non Speciality Crop,RCP45
FL_Putnam,TX_Bee,Non Speciality Crop,RCP45
FL_Putnam,TX_Live Oak,Non Speciality Crop,RCP45
FL_Putnam,TX_Hidalgo,Speciality Crop,RCP45
FL_Sarasota,TX_Cameron,Speciality Crop,RCP45
FL_Sarasota,TX_Hidalgo,Speciality Crop,RCP45
